name	type	kingdom	P156N_rna	P160N_rna	P180N_rna	P193N_rna	P198N_rna	P207N_rna	P229N_rna	P268N_rna	P270N_rna	P303N_rna	P326N_rna	P368N_rna	P394N_rna
Lysinimicrobium	genus	Bacteria	0.0020146143576573	0.0016099455866362	0.0	0.0036638640470687	0.0	0.0	0.0	0.0038132726898333	0.0	0.0	0.0019800158490258	0.0	0.0007531559645136
Lysobacter	genus	Bacteria	0.0925223152815138	0.0509190012484466	0.1240873486854357	0.0114628020418044	0.0	0.0495557097715754	0.0901804818574451	0.1239046061549996	0.0050345121490946	0.006409194689504	0.2628471039581858	0.0	0.0
Malonomonas	genus	Bacteria	0.0	0.0096596735198177	0.0	0.0	0.0037242880010419	0.0018920765100882	0.0461946326675015	0.0	0.0	0.0	0.0	0.0	0.0
Mameliella	genus	Bacteria	0.0009816652407658	0.0001399952684031	0.0014885947528525	0.0013189010809521	0.0007093881906746	8.869108641038561e-05	0.0	0.0001005163444878	0.0029818144055096	0.0	0.0016125292118289	0.0	0.0
Mangrovibacter	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.804243912756604e-05	0.0	0.0	0.0
Mannheimia	genus	Bacteria	0.1093705966911871	0.1402415934111315	0.0968091653328063	0.0243337249435665	0.0146311314326646	1.7359509158694817	0.0666231639585126	0.0799138444126482	0.0228231217425624	0.2308002670187297	0.3076361231859276	0.0173052667325802	0.0058369587249808
Maribius	genus	Bacteria	0.0004311627724147	0.0	0.0	0.0004098014072958	0.0	0.0	0.0012004173686218	0.0	0.0124690747988952	0.0	0.0	0.0	0.0
Marichromatium	genus	Bacteria	0.006108139275876	0.0	0.0	0.0039567032428563	0.0	0.0	0.007202504211731	0.0	0.0335634143272977	0.0	0.0	0.0	0.0
Marinobacter	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133651069809247	0.0	0.0
Marinovum	genus	Bacteria	0.0009816652407658	0.0	0.0004000192687309	0.0013189010809521	0.0	8.869108641038561e-05	0.0002572322932761	0.0001005163444878	0.0022625983842103	0.0	0.002726288126906	0.0	0.0
Maritimibacter	genus	Bacteria	0.0002155813862073	0.0	0.0	0.0	0.0287302217223233	0.0	0.0006002086843109	0.0	0.0	0.0	0.0044550356603082	0.0	0.0
Marivita	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008100064836924	0.0	0.0
Marmoricola	genus	Bacteria	0.0161254876883128	0.002146594115515	0.0108574801533173	0.0002967527432142	0.0	0.014210846073984	0.0151252588446353	0.0102526671377595	0.0	0.0	0.0089100713206164	0.0	0.0
Martelella	genus	Bacteria	0.0027129657562982	0.0	0.0	0.0010791008844153	0.0	0.0	0.0112854348471127	0.0	0.0130957563683191	0.0020940093760681	0.0	0.0	0.0
Massilia	genus	Bacteria	0.1570228089562719	0.182925791785027	0.0555790603185564	0.2661518829556354	0.139626305063866	0.0704372262991855	0.5661516233586542	0.0614377620822216	0.047883804440278	0.0935834815067234	0.0140333623299709	0.0	0.1535182907667007
Massilioclostridium	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037657798225682
Megasphaera	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112973394677048
Melissococcus	genus	Bacteria	0.0	0.000429318823103	0.0	0.0	0.0002902042598214	0.0	0.0	0.0	0.0	0.0004786307145298	0.0	0.0	0.0
Mesorhizobium	genus	Bacteria	0.0334772014483373	0.0409451376798256	0.0385122412644846	0.0430515543458887	0.0007813191610577	0.0101989203512764	0.0177084126107975	0.0231498714340682	0.0203099525883744	0.0031387129548977	0.0	0.0	0.0130355484442474
Metarhizium	genus	Fungi	0.0	0.0	0.0048874817654442	0.0052567628797948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097975483695391
Methanobrevibacter	genus	Archaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089100713206164	0.0	0.0
Methylibium	genus	Bacteria	0.1867104848702216	0.0357064672597235	0.05005184254332	0.1279535734658324	0.0129857902115964	0.0260443526614722	0.0721877537957304	0.0293606050595497	0.0518649235292168	0.0126956262898433	0.0	0.0021974941882641	0.0287364285877842
Methylobacillus	genus	Bacteria	0.0051308369917359	0.0164411586031183	0.0078304253311608	0.0	0.0	0.0056762295302646	0.0010289291731044	0.006835111425173	0.0	0.0	0.0	0.0	0.0
Methylobacter	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089100713206164	0.0	0.0
Methylobacterium	genus	Bacteria	1.216140758768299	0.6098473882178254	0.0969350550146435	0.4029837388861599	0.1916035356777507	0.1745440580556388	2.75517784697554	0.2696071728818257	0.9649481619098078	0.7102603670518557	0.0490053922633905	1.0210107372222328	0.8374257485431293
Methylocapsa	genus	Bacteria	0.0196356317255163	0.0	0.064571533081947	0.0	0.0009120705308674	0.0	0.0018006260529327	0.0	0.0067126828654595	0.0	0.0044550356603082	0.0	0.0252845216658156
Methyloceanibacter	genus	Bacteria	0.007529669870989	0.0	0.0049763450702704	0.0218730371741738	0.0	0.0	0.0	0.0	0.0016781707163648	0.0	0.0	0.0	0.0632651010191473
Methylocella	genus	Bacteria	0.0001593427637185	0.0	0.0007775539172297	0.0	0.0	0.0	0.0018006260529327	0.0	0.0	0.0	0.0	0.0	0.0
Methylocystis	genus	Bacteria	0.0027991212159884	0.0032198911732725	0.0054255984446698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030484884277933
Methyloferula	genus	Bacteria	0.0	0.0	0.0272489450549185	0.0	0.0	0.0	0.0018006260529327	0.0	0.0	0.0	0.0	0.0	0.0068680651049697
Methyloligella	genus	Bacteria	0.0014659534262102	0.0	0.0012440862675676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007531559645136
Methylophilus	genus	Bacteria	0.0070679897335137	0.0071663218933348	0.0066738387371434	0.0010315690597446	0.0097895570313101	0.000461889265698	0.0003001043421554	0.0055535280329531	0.0	0.0	0.0	0.0	0.0100420795268487
Methylopila	genus	Bacteria	0.0013030697121869	0.0	0.0006911590375375	0.0	0.0009822298024725	0.0028381147651323	0.0	0.0	0.0	0.0	0.0	0.0	0.0152424421389669
Methylosinus	genus	Bacteria	0.0	0.0	0.0091232992954958	0.0	0.0	0.0	0.0043215025270386	0.0	0.0	0.0	0.0	0.0	0.0008069528191217
Methylotenera	genus	Bacteria	0.0039266609630632	0.002575912938618	0.003110215668919	0.0	0.0061716772588694	0.0	0.0	0.0017087778562932	0.0	0.0	0.0	0.0	0.0050210397634243
Methyloversatilis	genus	Bacteria	0.0064746276324286	0.007781403668742	0.0208963803716688	0.0021019985977674	0.0	0.0028381147651323	0.005221815553505	0.0082021337102076	0.0	0.006074928299802	0.0035640285282465	0.0	0.0
Methylovorus	genus	Bacteria	0.0051308369917359	0.0051715394966643	0.003110215668919	0.0	0.0	0.0	0.0299889981911065	0.0	0.0	0.0	0.0	0.0	0.0
Microbacterium	genus	Bacteria	0.0140204575116342	0.0032556677418644	0.0003455795187687	0.0097456257618257	0.0044691456012503	0.0023674030479884	0.0092632206945319	0.0047745263631723	0.0113841036214652	0.0359747124640838	0.0	0.0	0.0067894795036304
Micrococcus	genus	Bacteria	0.00555285388716	0.0353114732002226	0.0767375029586025	0.0553713641315636	0.0096481400348575	0.0494716576332548	0.0606219165681087	0.010439079267537	0.039770466535359	0.0168362298594514	0.0	0.0	0.0
Microcoleus	genus	Bacteria	0.0	0.0	0.006220431337838	0.0	0.0	0.0	0.0	0.006835111425173	0.0	0.0	0.0	0.0	0.0
Micromonospora	genus	Bacteria	0.0290368041999038	0.001287956469309	0.0139959705101356	0.0076670268270117	0.0028961543958412	0.0	0.0085614003265552	0.0243867011205281	0.0024351195495303	0.0018224784899406	0.0	0.0	0.0007621221069483
Microterricola	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009861896590587	0.0	0.0	0.0
Microvirga	genus	Bacteria	0.0549732534828848	0.0354188029059983	0.0435430193648666	0.0	0.0131562985019823	0.0113524590605293	0.2110887772822728	0.006835111425173	0.0067126828654595	0.0	0.0178201426412329	0.0	0.1355680736124585
Mitsuaria	genus	Bacteria	0.0204053489676604	0.0085189167975183	0.0079395508244704	0.0930987204751004	0.0040861929104053	0.0068461363952503	0.0108728125855765	0.0035588361423585	0.0227218681969495	0.0024142521394661	0.0023335901077805	0.0021974941882641	0.0107244335447112
Mitsuokella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mizugakiibacter	genus	Bacteria	0.0	0.0032198911732725	0.0	0.0	0.0	0.0	0.0009003130264663	0.0	0.0	0.0	0.0	0.0	0.0
Mobilibacterium	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075315596451365
Mobilicoccus	genus	Bacteria	0.0007329767131051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Modestobacter	genus	Bacteria	0.0024432557103504	0.0	0.0082939084504507	0.000456542681868	0.0004965717334722	0.0009460382550441	0.007202504211731	0.0	0.0100259942798209	0.0002024976099934	0.0	0.0	0.0
Mogibacterium	genus	Bacteria	0.0293190685242052	0.0128795646930903	0.0808656073918951	0.1276036795821173	0.0031922468580359	0.008514344295397	0.1548538405522185	0.0615160028265574	0.0067126828654595	0.0607492829980205	0.0178201426412329	0.0	0.0
Monashia	genus	Bacteria	0.0117484353566658	0.0027080110380343	0.0045553836454845	0.0	0.0	0.0039175686715288	0.0048432223834012	0.0178336956212478	0.0	0.0009346043538157	0.0	0.0	0.0
Moraxella	genus	Bacteria	0.4910943977804379	1.2654172310961231	0.3265726452364995	1.2552641037961771	0.4309533258348504	0.0652766395980438	9.914247047447851	0.3144151255579603	6.79994774271052	1.072224844915063	0.1559262481107882	0.0	0.6364167900140416
Morganella	genus	Bacteria	0.2640182120604683	0.0032198911732725	0.006220431337838	0.011870109728569	0.0127689874321437	0.0113524590605293	0.0939926799630908	0.0737215589429379	0.0369197557600275	0.1192204678836153	0.8761570131939527	0.0692210669303209	0.0075315596451365
Morococcus	genus	Bacteria	0.0256945811658694	0.0158076772029666	0.0152882891740265	0.0606067603829653	0.265587451629651	0.007785392513601	0.005305085880878	0.0252641160730195	0.0102208123212877	0.0636194706939202	0.0492123215759946	0.0	0.0
Mucilaginibacter	genus	Bacteria	0.0024432557103504	0.003434550584824	0.0035249110914415	0.0	0.0	0.008514344295397	0.0144050084234621	0.0022783704750576	0.0	0.0025312201249175	0.0	0.0	0.0
Mycetocola	genus	Bacteria	0.0	0.0017953428293035	0.0003455795187687	0.0006783499779903	0.0	0.0003845683963593	0.0013162185006492	0.0005612162567237	0.0019293840616961	0.0089586518808858	0.0	0.0	0.0019475548173282
Mycobacterium	genus	Bacteria	0.4775666403389113	1.0125701240266791	0.4861907009444303	0.2321481694199	0.6296828736529092	1.0086018616360737	0.7535797471161276	0.3378991785574501	0.447229040130561	0.3659046326582893	1.7251651587064538	0.293341967715755	0.1762764909259798
Mycoplasma	genus	Bacteria	0.3151799866352062	0.2060730350894449	0.8926318969797644	0.169149063632109	0.0510759497285748	0.6839856583968933	0.0288100168469243	0.0341755571258652	0.0537014629236763	0.0364495697988123	0.0	0.0	0.0
Myxococcus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0302070728945679	0.0013499840666226	0.0	0.0	0.0
Nakamurella	genus	Bacteria	0.0	0.0064397823465451	0.0	0.0003755101901814	0.0003839949119086	0.0	0.0008823394451757	0.0	0.0015017911057197	0.0	0.0	0.0	0.0012069807123616
Natronohydrobacter	genus	Bacteria	0.0	0.0006439782346545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010759370921623
Nautella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0012004173686218	0.0	0.0	0.0	0.0	0.0	0.0
Neglecta	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0173052667325802	0.0075315596451365
Neisseria	genus	Bacteria	2.256053145216626	2.079981986167662	1.840662741753571	3.633524520060337	8.284433720181799	0.5990138700530637	0.6610065815288257	0.960504255676418	0.5971769718673762	4.149118278562535	4.751913947792096	0.0692210669303209	0.02730190371362
Neomicrococcus	genus	Bacteria	0.0	0.0092303546967147	0.0	0.0	0.0034582674295389	0.0	0.0	0.0	0.0004794773475328	0.0015187320749505	0.0	0.0	0.0081591896155646
Neorhizobium	genus	Bacteria	0.0053454922890327	0.000858637646206	0.0	0.0023391854255656	0.0008315732047455	0.0004138917365817	0.0070113055328719	0.0007160592921609	0.0067008998179536	0.0060809540641269	0.0	0.0	0.000771088249383
Nesterenkonia	genus	Bacteria	0.002392953386902	0.0010732970577575	0.0	0.0047892595502073	0.0019153481148215	0.0005676229530264	0.0097519620517565	0.0	0.0	0.0	0.0	0.0	0.0
Niabella	genus	Bacteria	0.0486207886359737	0.0268324264439381	0.0321388952454967	0.0	0.0	0.0179747268458381	0.0498173207978067	0.0216445195130479	0.0	0.0011390490562128	0.0	0.0	0.0
Niastella	genus	Bacteria	0.0	0.0	0.0	0.0084079943910697	0.0	0.0056762295302646	0.0	0.013670222850346	0.0022375609551531	0.0003796830187376	0.0	0.0	0.0
Nioella	genus	Bacteria	0.7309083357534196	0.3858109212648337	0.216179243603742	1.5206558202231126	0.3091942486064387	0.1331385310427914	0.4733896312193474	0.0625216845292004	0.8536622077066385	0.0883125580855253	0.0743691362537252	0.7415878258652775	1.115604450449351
Nitratireductor	genus	Bacteria	0.3978510867847128	0.1868320962971641	0.0985771572033378	0.8468773207872333	0.150240800480146	0.0791365197669913	0.2594615009556175	0.0236662793141375	0.5476412866555449	0.0376822714213735	0.02988178015493	0.2187038802891149	0.4842490346937811
Nitriliruptor	genus	Bacteria	0.0	0.0064397823465451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrobacter	genus	Bacteria	0.0139660027570568	0.0072417891763531	0.0169913871856151	0.0383275881520598	0.0039255580079885	0.0015181279560631	0.0347076036813739	0.0022922577034576	0.0880467555236566	0.0024561277255232	0.0017517714836041	0.0283726792893032	0.0533566894556229
Nitrosomonas	genus	Bacteria	0.0	0.0	0.0012440862675676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178201426412329	0.0	0.0
Nitrososphaera	genus	Archaea	0.0219893013931539	0.0064397823465451	0.0	0.0	0.0159612342901796	0.0113524590605293	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrosospira	genus	Bacteria	0.0	0.0033157212677152	0.0023418094448331	0.0011128227870533	0.0	0.0010642930369246	0.0108209051371483	0.0001708777856293	0.0	0.0	0.0	0.0	0.0
Nitrosovibrio	genus	Bacteria	0.0	0.000402486396659	0.0012440862675676	0.0003709409290177	0.0	0.0003547643456415	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrospira	genus	Bacteria	0.0146595342621026	0.0	0.006220431337838	0.0	0.0	0.0113524590605293	0.007202504211731	0.006835111425173	0.0	0.0	0.0	0.0	0.0
Nocardia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0019866803355926	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nocardioides	genus	Bacteria	0.0278531150979949	0.0236125352706655	0.0247686265997552	0.0	0.0095767405741077	0.0141703015773393	0.0172860101081546	0.0239228899881056	0.043632438625487	0.0	0.0	0.0	0.0
Nodularia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0036012521058655	0.0	0.0	0.0	0.0	0.0	0.0
Nostoc	genus	Bacteria	0.0036648835655256	0.0	0.0124408626756761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Noviherbaspirillum	genus	Bacteria	0.0046797743990558	0.0090519722253438	0.003669241361045	0.0016763765214493	0.0	0.0015039582516085	0.0075226155100302	0.0034175557125865	0.0042814868276488	0.0018224784899406	0.0006853901015858	0.0	0.0
Novosphingobium	genus	Bacteria	0.0716748225421186	0.0096596735198177	0.0412893472174673	0.0763781358661014	0.0047883702870538	0.0075683060403529	0.3951450788211574	0.0107479650671199	0.0767221129410344	0.0420588184987097	0.0102465820187089	0.0	0.114388638728014
Obesumbacterium	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007593660374752	0.0	0.0	0.0
Oblitimonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4085965756303668	0.000941444955642
Oceanibulbus	genus	Bacteria	0.0	0.0	0.0	0.0044512911482133	0.0486817645850479	0.0	0.0	0.0	0.0004629436458937	0.0	0.0066825534904623	0.0	0.0
Oceanicola	genus	Bacteria	0.4251760825244834	0.2305444612897067	0.1330215597964835	0.8693432782702354	0.1894825730612589	0.0760140626053636	0.2826525268077539	0.0363819450004014	0.50711303187981	0.0554180569797289	0.0431770704005365	0.4348996590383548	0.6771347879749294
Oceaniovalibus	genus	Bacteria	0.0010471095901501	0.0	0.0002704535364277	0.0	0.0	0.0	0.0002572322932761	0.0	0.0	0.0	0.0	0.0	0.0
Oceanivirga	genus	Bacteria	0.0065967904179461	0.0	0.0	0.0011870109728569	0.0	0.0	0.0	0.0027340445700692	0.0	0.0	0.0	0.0	0.0
Ochrobactrum	genus	Bacteria	0.0183311314563082	0.0134482227466148	0.0021120790801347	0.0099726366414861	0.0009310720002604	0.0030147980326228	0.0202145909461064	0.0056240253815747	0.0176951369310557	0.0369247634913506	0.0	0.0276824153898504	0.049321653415351
Octadecabacter	genus	Bacteria	0.0002155813862073	0.0	0.0	0.0001978351621428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odontella	genus	Eukaryota	0.1339142108724346	0.0054738149945633	0.0110145617527577	0.0060834312358916	0.0006384493716071	0.0021285860738492	0.1127559069759652	0.0013670222850346	0.0235263551856106	0.0012149856599604	0.0	0.0	0.0058100602976767
Olegusella	genus	Bacteria	0.0	0.0	0.0020734771126126	0.0	0.0	0.0132445355706175	0.0	0.0	0.0022375609551531	0.0	0.0	0.0	0.0
Oleiagrimonas	genus	Bacteria	0.0	0.0064397823465451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oleiphilus	genus	Bacteria	0.0256541849586795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oligotropha	genus	Bacteria	0.000462368858806	0.0003417532742673	0.0002007112895893	0.0033534484144194	7.83402947696258e-05	0.0	0.0003341070433997	0.0	0.0030059034063212	0.0001104532418145	0.0	0.0021114356726946	0.0008679001993307
Olsenella	genus	Bacteria	0.0073297671310513	0.0289790205594532	0.006220431337838	0.0059350548642845	0.0	0.025543032886191	0.0	0.0	0.0	0.0	0.0033412767452311	0.0346105334651604	0.0
Opitutus	genus	Bacteria	0.0	0.0	0.006220431337838	0.0385778566178494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oribacterium	genus	Bacteria	0.0329839520897309	0.1094762998912676	0.3141317825608233	0.0356103291857071	0.2713409829330539	0.008514344295397	0.0180062605293277	0.7211042553557567	0.013425365730919	0.3037464149901028	0.0356402852824658	0.1730526673258024	0.0376577982256829
Ornithinibacillus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009126893369703	0.0	0.0	0.0	0.0
Ornithinimicrobium	genus	Bacteria	0.0	0.0	0.0017624555457207	0.0	0.0	0.0	0.0018006260529327	0.0	0.0016781707163648	0.0	0.0	0.0	0.0
Orrella	genus	Bacteria	0.0	0.0008173569901384	0.0	0.0	0.0	0.0003153460850147	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oscillibacter	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0324112689527899	0.0	0.0	0.0	0.0	0.0	0.0087868195859926
Ottowia	genus	Bacteria	0.0315078262006289	0.0086441068341062	0.0082326608600123	0.1581520917826125	0.0013276844886831	0.0053278311283179	0.0130130322604615	0.0121999729907525	0.0336132477404621	0.000151873207495	0.0178201426412329	0.0	0.011027435590312
Oxalobacter	genus	Bacteria	0.0031762324234555	0.0013009661306151	0.0013823180750751	0.0005935054864284	0.0	0.0006306921700294	0.001520528666921	0.0015189136500384	0.0	0.0003037464149901	0.0005568794575385	0.0	0.0060820332848622
Paenarthrobacter	genus	Bacteria	0.0013326849329184	0.0005854347587768	0.0005654937579852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0093332526721345
Paenibacillus	genus	Bacteria	0.0537516256277096	0.0132583754193576	0.422367287839206	0.0059350548642845	0.0055332278872622	0.017028688590794	0.007202504211731	0.0290492235569854	0.0	0.0417651320611391	0.0	0.0	0.0
Paeniglutamicibacter	genus	Bacteria	9.39713734750167e-05	0.0002626950840665	0.0	0.0	0.0	0.0	0.0	0.0	0.000657117026861	0.0	0.0	0.0	0.0
Paenirhodobacter	genus	Bacteria	0.0	0.0033254613756749	0.000245543342283	0.0018714239077413	0.0	0.0	0.0	0.0034175557125865	0.0005474246721831	0.0	0.0	0.0	0.0
Paenisporosarcina	genus	Bacteria	0.0109946506965769	0.0	0.0	0.0	0.0	0.0009460382550441	0.0	0.013670222850346	0.0	0.0	0.0	0.0	0.0
Paludibacter	genus	Bacteria	0.0073297671310513	0.0128795646930903	0.0	0.1602464813356822	0.0255379748642874	0.0	0.0288100168469243	0.0	0.013425365730919	0.009112392449703	0.0	0.0	0.0
Pandoraea	genus	Bacteria	0.001878832713972	0.0007885447771279	0.0007242740232125	0.0005219917877435	0.0001182313651124	0.0	0.0001895395845192	0.0	0.0053441746027096	0.006074928299802	0.0	0.0	0.011207678043358
Pannonibacter	genus	Bacteria	0.0018602060521986	0.0	0.0004492533743994	0.002863983818781	0.0	0.0	0.0	0.0	0.0004195426790912	0.0006074928299802	0.0	0.0	0.0
Pantoea	genus	Bacteria	0.001989992936822	8.944142147979358e-05	0.005782092276357	0.0009753258914778	0.0642755560873819	0.0073312000849978	0.0029246543638678	0.0041934332257142	0.1183124839506928	0.0390896616029341	0.0001237509905641	0.0	0.0001017778330423
Paraburkholderia	genus	Bacteria	0.0506806423184776	0.0327634716561191	0.1609537462088257	0.3897900108040196	0.0110787895771541	0.0268670930801529	0.0133392515422612	0.0236329155640074	0.1032532531691354	0.0082974335670439	0.0097200778043088	0.0	0.0188403686280412
Parachlamydia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0024008347372436	0.0	0.0	0.0	0.0	0.0	0.0
Parageobacillus	genus	Bacteria	0.0	0.0	0.0052782724393	0.0	0.0	0.0	0.0054295800980742	0.000911348190023	0.0033563414327297	0.0	0.0	0.0	0.0
Paramesorhizobium	genus	Bacteria	6.914874651935169e-05	0.0074867731038674	0.0079180907237897	0.0	6.650514287574842e-05	0.0006156756897906	0.0144050084234621	0.0	6.84967639332606e-05	0.0	0.0	0.0346105334651604	0.0027412661943695
Paraprevotella	genus	Bacteria	0.4542710438601563	0.3611644599354076	1.9485130902007688	0.0974338173553376	0.2259654740224004	0.0908196724842348	0.3203399492265162	0.3296313855163812	0.0078314633430361	0.5360762621700328	0.1859977388178688	0.0346105334651604	2.3014742708474825
Pararhizobium	genus	Bacteria	0.0	0.0004599844533246	0.0	0.0	0.0	0.000153411608926	0.0006478442941768	6.328806875160225e-05	0.0	0.0	0.0	0.0	0.0
Parvimonas	genus	Bacteria	0.5863813704841052	0.0418585852525435	0.5971614084324564	0.0474804389142762	0.0638449371607185	0.1135245906052936	0.1296450758111597	0.1503724513538071	0.2114495102619757	0.7867032148243663	0.0044550356603082	0.0	0.026360458757978
Pasteurella	genus	Bacteria	0.0029319068524205	0.001287956469309	0.0	0.0	0.0	0.0005676229530264	0.0	0.0022783704750576	0.0	0.0	0.0	0.0	0.0
Patulibacter	genus	Bacteria	0.1282709247933979	0.0	0.0	0.0	0.0	0.0056762295302646	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paucibacter	genus	Bacteria	0.0844233305198087	0.0144572878694266	0.0107240729949355	0.194253578575398	0.0331642991517043	0.0108062337465072	0.0442338236823938	0.0027375020658189	0.0430338862461699	0.0158564178263659	0.0011667950538902	0.0	0.0194942089092667
Paulinella	genus	Eukaryota	0.0134379064069274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pectobacterium	genus	Bacteria	0.0	0.0	0.0	0.0	0.0002443881294247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pedobacter	genus	Bacteria	0.0256541849586795	0.0094450141082662	0.0524589709491011	0.0059350548642845	0.0	0.0141905738256617	0.1368475800228908	0.0318971866508075	0.0839085358182443	0.0035437081748845	0.0	0.0	0.0
Pedosphaera	genus	Bacteria	0.0036648835655256	0.0	0.0093306470067571	0.0	0.0	0.0	0.0	0.006835111425173	0.0	0.0	0.0	0.0	0.0
Pelagibaca	genus	Bacteria	0.0	0.0	0.0004289952646784	0.0	0.0	0.0	0.0181951703077409	0.0	0.002836919788078	0.0	0.0026310536689501	0.0	0.0
Pelobacter	genus	Bacteria	0.0195460456828035	0.0032198911732725	0.0	0.0	0.0053204114300598	0.0037841530201764	0.062957603779328	0.0	0.0	0.0	0.0066825534904623	0.056036101800736	0.0086074967372989
Pelomonas	genus	Bacteria	0.1206067140442246	0.0293249621562951	0.0296965469470303	0.302457945983986	0.0313266593085454	0.0205422335847151	0.0641886041750714	0.0128349447504681	0.0867800126142351	0.0119229350676638	0.0074957742855979	0.0100477530318657	0.0471022092185289
Peptoanaerobacter	genus	Bacteria	0.0219893013931539	0.0708376058119967	0.2488172535135234	0.0237402194571381	0.0127689874321437	0.0227049181210587	0.0036012521058655	0.0239228899881056	0.0872648772509741	0.0394870339487133	0.0	0.0	0.0
Peptoniphilus	genus	Bacteria	0.0	0.0	0.006220431337838	0.0	0.0	0.0	0.0	0.0	0.0939775601164336	0.003037464149901	0.0	0.0	0.0
Peronospora	genus	Eukaryota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005695926187644	0.0002796951193941	0.0	0.0	0.0	0.0
Petrimonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006074928299802	0.0	0.0	0.0
Phaeobacter	genus	Bacteria	0.0029449957222974	0.0	0.0016000770749236	0.0052756043238084	0.0	0.0003547643456415	0.0010289291731044	0.0003015490334635	0.0114022557048419	0.0	0.0092345141350084	0.0	0.0
Phaeodactylibacter	genus	Bacteria	0.0018324417827628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeodactylum	genus	Eukaryota	0.1044817054759631	0.0006439782346545	0.0071534960385137	0.0035610329185707	0.0022345728006251	0.0014190573825661	0.0723875857511676	0.0	0.0302949770749489	0.0012149856599604	0.0	0.0	0.0058100602976767
Phenylobacterium	genus	Bacteria	0.0073297671310513	0.0064397823465451	0.003607850175946	0.008497919464771	0.0060297996207345	0.0028381147651323	0.0240083473724369	0.013670222850346	0.0218162193127435	0.0045561962248515	0.0022275178301541	0.1557474005932221	0.0125525994085609
Phialocephala	genus	Fungi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133651069809247	0.0	0.0
