type	name	kingdom	P156T_rna	P160T_rna	P180T_rna	P193T_rna	P198T_rna	P207T_rna	P223T_rna	P229T_rna	P268T_rna	P270T_rna	P303T_rna	P326T_rna	P368T_rna	P394T_rna
genus	Chania	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	9.961688764924017e-05	0.0	9.38023656890926e-05	0.0006333236361664	0.0	0.0	0.0	0.0041104952997749
genus	Chishuiella	Bacteria	0.0	0.0162596787366792	0.0483611389155499	0.076375950282765	0.0	0.0	0.1853443349633864	0.0343985370096213	0.4373468298564165	0.0841415688049769	0.0038354800022295	0.0	0.0100955059382066	0.0253883533221392
genus	Chitinophaga	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0036858248430218	0.0	0.00309547806774	0.0015199767267995	0.0	0.0	0.0	0.0
genus	Chondromyces	Bacteria	0.0	0.0065038714946716	0.0	0.0	0.0	0.0	0.0	0.0031271397281473	0.0061909561354801	0.0	0.0	0.0	0.0	0.0
genus	Chromobacterium	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0073716496860437	0.0	0.0	0.0	0.0	0.0	0.0	0.0101553413288557
genus	Chroococcidiopsis	Bacteria	0.0	0.0	0.0	0.0063470318794541	0.0	0.0	0.0	0.0	0.0	0.1215981381439666	0.0	0.0	0.0	0.0
genus	Chryseobacterium	Bacteria	0.0191903610508649	4.462122563289636	0.2440013232605288	0.2652079319079106	0.1763782677776048	0.0	0.9348750143006832	3.14424786150108	0.71469592379467	0.5510609922711832	0.0869724758173836	0.3152749990778398	1.004994990696121	3.810179655609805
genus	Chryseolinea	Bacteria	0.0	0.0	0.0096722277831099	0.0	0.0	0.0	0.0036858248430218	0.0062542794562947	0.0	0.0	0.0	0.0	0.0	0.0
genus	Chthoniobacter	Bacteria	0.0	0.0032519357473358	0.0	0.0	0.0079678920897576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Citreicella	Bacteria	0.0	0.0	0.000439646717414	0.0	0.0	0.0	0.0001151820263444	0.0	0.000309547806774	0.0008403455559456	0.0	0.0	0.0	0.0
genus	Citrobacter	Bacteria	0.0	0.0001250744518206	0.0079187829803239	0.358826452723213	0.0142583332132506	0.0	0.0225928041134773	0.0085778507713268	0.040251027418705	0.2126831594630745	0.0235530764271608	0.0154606469436992	0.0023986675079811	0.0031759947785224
genus	Citromicrobium	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008844223050685	0.0	0.0	0.0	0.0	0.0
genus	Clavibacter	Bacteria	0.0	0.0002682293941254	0.0021493839518022	0.0001350432314777	0.0	0.0	0.0	0.0	0.0002620948453077	0.0014771482336629	0.0	0.0	0.0	0.0
genus	Cloacibacterium	Bacteria	0.0	0.0943061366727394	0.0193444555662199	0.1895646854663642	0.0159357841795153	0.0	0.0	0.0156356986407369	0.058814083287061	0.0227996509019937	0.007670960004459	0.0	0.202470980205145	0.2234175092348257
genus	Clostridium	Bacteria	0.0	0.0248540803546382	0.0151531568602056	0.0137367904248186	0.0239013767333164	0.0	0.0024572165620145	0.1143639672008189	0.0082546081806401	0.0173621151114785	0.0004794350002786	0.0488090994639478	0.2956565304476586	0.0817504976972885
genus	Cnuella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0036858248430218	0.0015635698640736	0.00154773903387	0.0	0.0	0.0	0.0067303372921377	0.0
genus	Cohnella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031271397281473	0.0	0.0	0.0	0.0	0.0	0.0
genus	Coleofasciculus	Bacteria	0.0	0.0065038714946716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Collimonas	Bacteria	0.0	0.0994796708162283	0.0062869480590214	0.0069240347775863	0.0	0.0	0.012695618903742	0.0281442575533265	0.0	0.0026670686818768	0.0	0.0089284938043807	0.0	0.0
genus	Collinsella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013392740706571	0.0	0.0
genus	Comamonas	Bacteria	0.0972252088356908	0.1342809122045098	0.029029670308976	0.0966344961088278	0.0474044804722196	0.0	0.0260974684708061	0.0911466747886756	0.0291738929430238	0.1262631584521801	0.0039724614308806	0.0400870091935587	0.1390667407757	0.1889419640638343
genus	Conexibacter	Bacteria	0.0	0.0	0.0010746919759011	0.0010578386465756	0.0	0.0	0.0	0.0020847598187649	0.00103182602258	0.0	0.0	0.0	0.0	0.0
genus	Congregibacter	Bacteria	0.0	0.0139136393761012	0.0	0.0	0.0011382702985368	0.0	0.0	0.0037525676737768	0.0	0.0	0.0	0.0	0.0	0.0
genus	Coprobacillus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076165059966417
genus	Coprococcus	Bacteria	0.0	0.0	0.0008060189819258	0.0	0.0084427462648038	0.0	0.0	0.0	0.00309547806774	0.0061553025781705	0.0033560450019508	0.0	0.0156861533584362	0.0304660239865671
genus	Corallococcus	Bacteria	0.0	0.0006503871494671	0.0002686729939752	0.0	0.0	0.0	0.0	0.0015635698640736	0.0	0.0	0.0	0.0	0.0	0.0
genus	Corynebacterium	Bacteria	0.0	0.0910542009254036	0.2579260742162663	0.2919634664548913	0.0159357841795153	0.0	0.0258007739011532	0.0062542794562947	0.1614807725337729	0.1253980799609655	0.0038354800022295	0.0267854814131421	0.0759517330755241	0.21326216790597
genus	Coscinodiscus	Eukaryota	0.0	0.0004064919684169	0.0	0.0	0.0	0.0	0.0	0.0012508558912589	0.0	0.0004749927271248	0.0	0.0	0.0	0.0
genus	Couchioplanes	Bacteria	0.0	0.0009291244992388	0.0023796750894953	0.0	0.0001991973022439	0.0	0.0065576407822795	0.0004169519637529	9.38023656890926e-05	0.0	0.0	0.0	0.0	0.0
genus	Coxiella	Bacteria	0.0	0.0162596787366792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0134606745842755	0.0
genus	Croceicoccus	Bacteria	0.0	0.0059835617750979	0.000379303050318	0.0009450543791099	0.0119518381346365	0.0	0.0	0.0	0.0	0.0	0.0038354800022295	0.0	0.0	0.0
genus	Crocosphaera	Bacteria	0.0	0.0032519357473358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Cronobacter	Bacteria	0.0	0.0002501489036412	0.0006240146956845	0.0055757423085448	0.0007243538263416	0.0	0.0	0.0009782763320674	0.0	0.0042752243103297	0.0005900738464968	0.0	0.0001160402981403	0.0047957096899323
genus	Cryobacterium	Bacteria	0.0	0.0214290398642894	0.0018489324316578	0.0009145077817353	0.0	0.0	0.000409536093669	0.0	0.0	0.008849642374029	0.0	0.0	0.0	0.0
genus	Cryocola	Bacteria	0.0009595180525432	0.0199404347124636	0.0108684524121187	0.0058764304608193	0.0	0.0	0.0060078279508278	0.007919852087199	0.0534401013584659	0.0280530709793125	0.0012784933340765	0.0012896713272994	0.0112002064784065	0.0049897456312775
genus	Cryptomonas	Eukaryota	0.0	0.0504050040837055	0.0	0.0015867579698635	0.0039839460448788	0.0	0.0	0.0015635698640736	0.0	0.0	0.0	0.0	0.0	0.0050776706644278
genus	Cryptosporangium	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0014743299372087	0.0	0.0	0.0056639132767058	0.0	0.0	0.0	0.0
genus	Cupriavidus	Bacteria	0.1070231673990542	0.816235872581297	0.884202823172638	0.7539963178923317	0.6015758527767062	0.0569663029091235	0.2643602022826495	0.7175048376249296	0.5534026901104167	1.055299855364499	0.0882160400512795	0.0535709628262842	0.7840842945340517	1.370971079395522
genus	Curtobacterium	Bacteria	0.0142697556532072	0.0377316789771038	0.0127767769934935	0.0145269687097835	0.0058074631011055	0.0	0.0088798451079213	0.0071462074871309	0.0863842127402816	0.0965579029331392	0.0	0.0	0.0092475049077778	0.0271077450844878
genus	Curvibacter	Bacteria	0.0099963676295065	0.0349373610476772	0.0165576322997991	0.0460518715862037	0.0019375872056779	0.0	0.0107152681948018	0.0337468292148906	0.0139183469171702	0.0097985565234279	0.0001180147692993	0.0177041394440841	0.0764019985323234	0.0273744232281123
genus	Cutibacterium	Bacteria	0.0	0.0	0.0	0.0003022396133073	0.0	0.0	0.0001755154687153	0.0	0.0007102179116459	0.0003618992206665	0.0	0.0	0.0030883798829723	0.0004616064240388
genus	Cyanobium	Bacteria	0.0	0.1010268038839002	0.0182697635903188	0.0015867579698635	0.0	0.0	0.0	0.0041695196375298	0.0	0.041166036350822	0.0	0.0	0.0235561805224822	0.0
genus	Cyanothece	Bacteria	0.0	0.0162596787366792	0.0	0.0	0.0	0.0	0.0036858248430218	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Cylindrotheca	Eukaryota	0.0	0.0408259885866921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004749927271248	0.0	0.0	0.0103332043584448	0.0
genus	Cystobacter	Bacteria	0.0	0.0006503871494671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Dechloromonas	Bacteria	0.0	0.0904967262258603	0.0007164613172674	0.0003173515939727	0.0	0.0	0.0030315230127802	0.0085996342524053	0.0	0.0002576972036815	0.0005479257146042	0.000297616460146	0.0008412921615172	0.0177718473254975
genus	Defluviimonas	Bacteria	0.0	0.0	0.0022959328576069	0.0005289193232878	0.0	0.0	0.0	9.197469788668784e-05	0.00361139107903	0.0059359697171604	0.0007670960004459	0.0	0.0	0.0
genus	Deinococcus	Bacteria	0.0	0.061786779199381	0.0064481518554066	0.0063470318794541	0.0	0.0	0.0073716496860437	0.0062542794562947	0.0123819122709602	0.1025984290589718	0.0	0.0089284938043807	0.0	0.0
genus	Delftia	Bacteria	0.17125372401498	0.1009569741732181	0.0788798949560696	0.0934937555808685	0.0068038326614463	0.0	0.0233347931130367	0.0193332826505698	0.0163838933625863	0.0756972930005192	0.0009441181543949	0.0852860655462467	0.1415827446151327	0.0674667156867367
genus	Demequina	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000648300884319	0.0	0.0	0.0	0.0
genus	Demetria	Bacteria	0.0	0.0004645622496194	0.0004605822753861	0.000453359419961	0.0	0.0	0.0	0.0	0.000619095613548	0.0005428488309998	0.0	0.0	0.0	0.0
genus	Denitrobacterium	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0379460986686179	0.0033651686460688	0.0304660239865671
genus	Dermacoccus	Bacteria	0.0	0.0551899952547854	0.0112996184894745	0.0456608495804065	0.0	0.0	0.0016381443746763	0.075728900416636	0.0793474211364034	0.1889385356294982	0.0122735360071345	0.0	0.0	0.0520340346183273
genus	Desnuesiella	Bacteria	0.0	0.0	0.0016120379638516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Desulfatibacillum	Bacteria	0.0	0.064682550555342	0.0080601898192583	0.0	0.0	0.0	0.0012286082810072	0.0078178493203684	0.0	0.0010856976619997	0.0	0.0	0.0201910118764133	0.0
genus	Desulfatiglans	Bacteria	0.0	0.0162596787366792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Desulfatitalea	Bacteria	0.0	0.0049166171418053	0.0	0.0	0.0	0.0	0.0006143041405036	0.0	0.0	0.0005428488309998	0.0	0.0	0.0	0.0
genus	Desulfobacter	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006730337292137	0.0
genus	Desulfobacterium	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075998836339979	0.0	0.0	0.0	0.0
genus	Desulfobacula	Bacteria	0.0	0.0	0.0483611389155499	0.003173515939727	0.0	0.0	0.0	0.0	0.0	0.0417993599869885	0.0	0.0	0.0131241577196686	0.0
genus	Desulfobulbus	Bacteria	0.0	0.0747945221887244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0417993599869885	0.0	0.0	0.0269213491685511	0.0050776706644278
genus	Desulfocapsa	Bacteria	0.0	0.019511614484015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075998836339979	0.0	0.0	0.0033651686460688	0.0
genus	Desulfococcus	Bacteria	0.0	0.0449696257631585	0.0016120379638516	0.1078995419507207	0.0	0.0	0.0006143041405036	0.0054724945242579	0.0	0.0043427906479988	0.0	0.0	0.0	0.0
genus	Desulfomicrobium	Bacteria	0.0	0.0	0.0	0.0	0.0956147050770923	0.0	0.0	0.0	0.0	0.0	0.042190280024525	0.0	0.0	0.0
genus	Desulfosarcina	Bacteria	0.0	0.0592239441223139	0.0	0.0	0.0	0.0	0.0006143041405036	0.0007817849320368	0.0061909561354801	0.0195425579159946	0.0	0.0	0.0	0.0
genus	Desulfotalea	Bacteria	0.0	0.0910542009254036	0.0	0.0	0.0	0.0	0.0	0.0062542794562947	0.0	0.0075998836339979	0.0	0.0	0.0336516864606889	0.0
genus	Desulfotignum	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131241577196686	0.0
genus	Desulfovibrio	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067303372921377	0.0
genus	Desulfuromonas	Bacteria	0.0	0.0	0.0	0.0015867579698635	0.0	0.0	0.0	0.0	0.0	0.0030399534535991	0.0	0.0	0.0016825843230344	0.0043522891409381
genus	Devosia	Bacteria	0.0	0.0093493152735905	0.0528748452143346	0.003173515939727	0.0	0.0	0.0265379388697576	0.0362748208465097	0.004952764908384	0.0	0.0122735360071345	0.0	0.0	0.0
genus	Dialister	Bacteria	0.0191903610508649	0.1008100081674111	0.4836113891554993	0.1650228288658081	0.0956147050770923	0.0	1.6070196315575436	0.0844327726599795	0.1207236446418622	0.531991854379854	1.1889988006911592	0.3080330362511342	0.2860393349158557	1.6197769419524868
genus	Diaphorobacter	Bacteria	0.0092684000266766	0.0061159573078236	0.0059208403766189	0.0013837823365788	0.0017453477910897	0.0	0.0021890166089425	0.007157671804539	0.0075319090567829	0.0113240849014309	0.0010958514292084	0.0068728848131253	0.0080949748881481	0.012221936321289
genus	Dickeya	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037999418169989	0.0	0.0	0.0	0.0
genus	Didymosphenia	Eukaryota	0.0	0.0121999208552829	0.0	0.0	0.0	0.0	0.0	0.0005211899546912	0.0	0.0	0.0	0.0	0.0	0.0
genus	Dietzia	Bacteria	0.0	0.0046224220561753	0.0004605822753861	0.0001763064410959	0.0001732150454295	0.0	0.0	0.0029740483429598	0.000619095613548	0.0005846064333844	0.0	0.0	0.0	0.0063579380541767
genus	Dinoroseobacter	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063332363616649	0.0	0.0	0.0	0.0
genus	Dokdonella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010423799093824	0.0	0.0	0.0	0.0	0.0	0.0
genus	Dorea	Bacteria	0.0	0.0	0.0008060189819258	0.0	0.0062452522162397	0.0	0.0	0.0	0.0	0.0023855190295604	0.001438305000836	0.0267854814131421	0.0204935371385346	0.0660097186375621
genus	Draconibacterium	Bacteria	0.0	0.0032519357473358	0.0064481518554066	0.0	0.0	0.0	0.0	0.0062542794562947	0.0	0.0	0.0	0.0	0.0	0.0
genus	Duganella	Bacteria	0.2923331666748422	0.1002318862567736	0.0318198382531386	0.0	0.0	0.0	0.0327628874935279	0.004690709592221	0.022528201492997	0.0	0.0082188857190633	0.0	0.0275196013722967	0.0
genus	Duodenibacillus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097589890735997	0.0001238456259616
genus	Durinskia	Eukaryota	0.0	0.0933786545652922	0.0	0.0520456614115241	0.0	0.0	0.0127775261224758	0.0136278763867121	0.002837521562095	0.0017416399994578	0.0	0.0	0.1151448538396572	0.0
genus	Dyadobacter	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0110574745290656	0.0	0.0	0.0	0.0	0.0	0.0100955059382066	0.0
genus	Dyella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0036858248430218	0.0	0.0003258397966042	0.0	0.0	0.0	0.0004206460807586	0.0
genus	Edaphobacillus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006105368040668	0.0	0.0	0.0	0.0	0.0	0.0
genus	Edaphobacter	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010423799093824	0.0	0.0	0.0	0.0	0.0	0.0
genus	Eggerthella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066963703532855	0.0	0.0
genus	Eggerthia	Bacteria	0.0	0.0	0.0128963037108133	0.0	0.0	0.2278652116364943	0.0110574745290656	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Eikenella	Bacteria	0.4893542067970551	0.0596599171400669	0.2775967755608848	0.8483201187952698	0.6815145357494019	0.0	0.4478381387833367	0.1337142805075087	0.0677525538907891	0.2259511968997864	0.6108758964558193	0.0292653460384797	0.0645872010856222	0.004569903597985
genus	Elizabethkingia	Bacteria	0.0	0.0	0.0722730353793496	0.0063470318794541	0.0039839460448788	0.0	0.0087757734357664	0.0062542794562947	0.0117038551704076	0.0065141859719982	0.0	0.0274425567147631	0.0190816716495815	0.0145076304697938
genus	Emergencia	Bacteria	0.0	0.0	0.0	0.0	0.0039839460448788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Ensifer	Bacteria	0.0082244404503706	0.005961882203449	0.0142320907244493	0.0581682250903634	0.0	0.1513946441230769	0.0045114276357285	0.0187412474590363	0.0064723632325473	0.0017674147986041	0.0	0.0	0.0111050565320273	0.0076165059966417
genus	Enterobacter	Bacteria	0.0	0.0054032163186503	0.1136319550536889	0.0568894420671565	0.0	0.0	0.0849803777080646	0.008078444297714	0.2160055559855188	0.0291277973954781	0.0457881542749823	0.5063684729867877	0.2381586215063472	0.0354814866580572
genus	Enterococcus	Bacteria	0.0	0.09973892975092	0.2755868151367919	0.1620361163327894	0.2443728049898545	0.0	0.025844652768332	0.1075744151818387	0.1000519053533272	0.1111856537478103	0.2022366554683528	0.0108562367848719	0.0414005951949992	0.0763375705723247
genus	Enterorhabdus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044642469021903	0.0	0.0050776706644278
genus	Erwinia	Bacteria	0.0	0.0001000595614564	0.0001124677649198	0.0078184085151547	0.0	0.0	0.0062516395539511	0.0003127139728147	0.0054027909698021	0.028152269450594	0.0005563337818359	0.0378662281501019	0.0010887071221737	0.0886456520677933
genus	Erythrobacter	Bacteria	0.0031983935084774	0.0113043480740722	0.0088662088011841	0.0075899922891806	0.0	0.0	0.0018721649996301	0.0	0.0008844223050685	0.0037999418169989	0.0	0.0	0.0043266454020885	0.0
genus	Escherichia	Bacteria	0.0	0.0319883396252779	0.0151661115512564	0.1852503277039008	0.0637050128324646	0.0	0.021468313120759	0.0369265356595416	0.0182470286098361	0.2556793544116984	0.0169154502662431	0.0119046584058409	0.0235867174430454	0.186575029663006
genus	Eubacterium	Bacteria	0.0	0.0	0.0	0.0	0.0015211430353173	0.0	0.0	0.0	0.0	0.0	0.0	0.0014880823007301	0.0073421861368775	0.0050776706644278
genus	Eudoraea	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0018429124215109	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Eunotia	Eukaryota	0.0	0.2399028785459464	0.0045137062987846	0.0012694063758908	0.0	0.0	0.0	0.0103964986676265	0.0	0.009563186906114	0.0015981166675956	0.0	0.0075849832974886	0.0
genus	Euryhalocaulis	Bacteria	0.0	0.0003251935747335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Exiguobacterium	Bacteria	0.0	0.0	0.0354648352047366	0.0698173506739957	0.0	0.0	0.0366827329615035	0.0156356986407369	0.0309547806774005	0.1595975563139562	0.007670960004459	0.0419320334027165	0.0	0.0
genus	Facklamia	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038354800022295	0.0	0.0	0.0
genus	Faecalibacterium	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1562486415766623	0.1749887695955823	0.1548689552650496
genus	Faecalitalea	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0370168551067578	0.0
genus	Falsirhodobacter	Bacteria	0.0	0.0	0.0010844619029547	0.0005289193232878	0.0	0.0	0.0	0.0002605949773456	0.000567504312419	0.0001727246280454	0.0	0.0	0.0	0.0
genus	Ferrimicrobium	Bacteria	0.0	0.0	0.0032240759277033	0.0	0.0	0.0	0.0	0.0	0.00309547806774	0.0	0.0	0.0	0.0	0.0
genus	Ferriphaselus	Bacteria	0.0	0.0	0.000758606100636	0.0	0.0	0.0	0.0	0.0	0.0013033591864168	0.0	0.0010958514292084	0.0	0.0	0.0
genus	Fibrobacter	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067303372921377	0.0101553413288557
genus	Fictibacillus	Bacteria	0.0	0.0	0.0046749100951698	0.0	0.0	0.0	0.0010530928122919	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Filifactor	Bacteria	0.0	0.0032519357473358	0.0128963037108133	0.0190410956383624	0.0278876223141519	0.0	1.1610348255518952	0.1469755672229274	0.0309547806774005	0.0341994763529906	0.1610901600936409	0.0535709628262842	0.0033651686460688	0.5534661024226365
genus	Filomicrobium	Bacteria	0.0	0.0240727711166419	0.0003224075927703	0.0007933789849317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Fimbriimonas	Bacteria	0.0	0.0032519357473358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Finegoldia	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061909561354801	0.0	0.0	0.0	0.0	0.0
genus	Fistulifera	Eukaryota	0.0	0.2063456467740065	0.0029016683349329	0.0215799083901441	0.0	0.0	0.0047915722959284	0.0160700236029796	0.0	0.0113048269055718	0.0009588700005573	0.0	0.0228831467932684	0.0
genus	Flaviflexus	Bacteria	0.0	0.0	0.0	0.0317351593972708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0201910118764133	0.0203106826577114
genus	Flavihumibacter	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0109449890485158	0.0077386951693501	0.0	0.0	0.0	0.0	0.0
genus	Flavisolibacter	Bacteria	0.0623686734153109	0.0173436573191245	0.0354648352047366	0.0	0.0039839460448788	0.1329213734546216	0.0184291242151094	0.0500342356503582	0.0257956505645004	0.003419947635299	0.0019177400011147	0.0	0.0047112361044964	0.0
genus	Flavobacterium	Bacteria	4.872207789910788	1.3723778893096332	0.7889935717275353	1.0883523587266908	0.6792500432997899	0.7306011632163674	0.3223627225778633	0.7932432645163109	0.1960412726559372	0.9233076578219614	0.1012319616834954	0.0044642469021903	1.6044973446432511	1.135824553915602
genus	Flectobacillus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0073716496860437	0.0	0.0061909561354801	0.0	0.0	0.0	0.0	0.0
genus	Fluoribacter	Bacteria	0.0125248014701723	0.0	0.0023560554856293	0.0	0.0	0.0	0.0020104499143755	0.0021033737457181	0.0	0.0	0.0	0.0	0.0013231468051106	0.0
genus	Fluviicola	Bacteria	0.0	0.0065038714946716	0.0	0.0063470318794541	0.0278876223141519	0.0	0.0147432993720875	0.0031271397281473	0.00309547806774	0.0	0.0038354800022295	0.0	0.0235561805224822	0.0
genus	Formosa	Bacteria	0.0	0.0	0.0	0.0095205478191812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Fournierella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044642469021903	0.0067303372921377	0.0228495179899253
genus	Frankia	Bacteria	0.0	0.0219624781470712	0.0020572722587418	0.0147614875218305	0.0010097837269595	0.0	0.00012709740838	0.0002881873867116	0.0019346737923375	0.0103121053625588	0.0	0.0	0.0002926233605277	0.0004545887588085
genus	Frateuria	Bacteria	0.0	0.0	0.0005373459879505	0.0	0.0	0.0	0.0018429124215109	0.003387734705493	0.0003258397966042	0.0	0.0	0.0	0.0	0.0
genus	Frigoribacterium	Bacteria	0.0	0.001026927078106	0.0018807109578269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063470883305348
genus	Frondihabitans	Bacteria	0.0	0.0003423090260353	0.0002686729939752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006347088330534
genus	Fusarium	Fungi	0.0	0.0042584872881778	0.0058033366698659	0.0	0.0	0.0	0.0	0.0056288515106653	0.0507658403109369	0.0	0.0	0.0	0.0	0.0
genus	Fusibacter	Bacteria	0.0	0.0130077429893433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Fusicatenibacter	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019630150435401	0.0
genus	Fusobacterium	Bacteria	0.0383807221017298	1.359309142386383	13.028490823849156	3.78283100015468	2.489966278049281	0.0569663029091235	19.59384486550437	1.1945673761523037	4.8784734347583285	7.53148468129193	6.17128732358734	16.38825037794078	5.7308822042553205	2.7267091467977607
genus	Gemella	Bacteria	0.0095951805254324	4.972209757676507	3.3868917620523478	0.6505707676440513	3.617423008749996	0.0	0.9583144591856912	2.1577264124217	1.65608076624093	0.965185221517735	1.1774923606844707	0.0223212345109517	1.766713539186168	1.9092041698248747
genus	Geminocystis	Bacteria	0.0	0.0032519357473358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Gemmata	Bacteria	0.0095951805254324	0.0390232289680301	0.0	0.0	0.0	0.0	0.0	0.0031271397281473	0.0	0.0	0.0	0.0	0.0	0.0
genus	Gemmatimonas	Bacteria	0.0	0.0032519357473358	0.0161203796385166	0.0	0.0	0.0	0.0110574745290656	0.0	0.0	0.0	0.0	0.013392740706571	0.0	0.0
genus	Gemmobacter	Bacteria	0.0	0.0009291244992388	0.0045444117838104	0.0121298831474012	0.0023239685261793	0.0	0.0026479208693687	0.005579798338459	0.001238191227096	0.00759165865171	0.0	0.0	0.0013460674584275	0.0152894305562216
genus	Geoalkalibacter	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014507630469793
genus	Geobacillus	Bacteria	0.0	0.0	0.0012896303710813	0.0036557659109601	0.0424954244787077	0.0	0.0031592784368759	0.0031271397281473	0.0	0.0	0.0	0.0	0.0	0.0
genus	Geobacter	Bacteria	0.0	0.0032519357473358	0.0064481518554066	0.0	0.0	0.0	0.0	0.0	0.00309547806774	0.0	0.0	0.0	0.0	0.0014507630469793
genus	Geodermatophilus	Bacteria	0.0	0.0005419892912226	0.0	0.0126940637589083	0.0	0.0	0.0	0.0	0.0025443891693166	0.0037999418169989	0.0	0.0089284938043807	0.0	0.0
