type	name	kingdom	P156N_rna	P160N_rna	P180N_rna	P193N_rna	P198N_rna	P207N_rna	P223N_rna	P229N_rna	P268N_rna	P270N_rna	P303N_rna	P326N_rna	P368N_rna	P394N_rna
genus	Abiotrophia	Bacteria	0.0219893013931539	0.0321989117327257	0.0281556365817934	0.0623180760749875	0.1404588617535808	0.0227049181210587	0.0170679702553631	0.0180062605293277	0.0170877785629326	0.0234943900291084	0.1640230640946555	0.0044550356603082	0.0	0.0
genus	Acaricomes	Bacteria	0.0009162208913814	0.0	0.0	0.0019783516214281	0.0	0.0	0.0	0.0	0.0	7.805445192394798e-05	0.0	0.0	0.0	0.0
genus	Acetivibrio	Bacteria	0.0	0.0032198911732725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015063119290273
genus	Acetoanaerobium	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188288991128414
genus	Acetobacter	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067126828654595	0.0	0.0	0.0	0.0
genus	Acetobacterium	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0225946789354097
genus	Achromobacter	Bacteria	0.1054685872414862	1.0105689770403383	0.2279409924767547	0.1564855514559072	0.095813510414435	0.0398698700781271	0.010546086558692	0.2418787495812382	0.0469866614286269	0.4808427508718371	0.0518978774663098	0.0013352080560865	0.0	0.0040697606125906
genus	Acidimicrobium	Bacteria	0.0	0.0016099455866362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Acidiphilium	Bacteria	0.0	0.0032198911732725	0.0	0.0	0.0031922468580359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Acidisphaera	Bacteria	0.0	0.0	0.003110215668919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Acidobacterium	Bacteria	0.0	0.0	0.006220431337838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Acidothermus	Bacteria	0.0	0.0	0.0	0.0039564873179886	0.0048660384802621	0.0	0.0	0.0036391600227693	0.0	0.005255368395546	0.0	0.0	0.0	0.0058588263755342
genus	Acidovorax	Bacteria	0.4610829261378268	0.1977142755757065	0.1613600525061909	0.8876853932508215	0.0958860102919574	0.0450726110732449	0.1430364452887002	0.6874503862450274	0.0505590875169448	0.4046668865659429	0.0481529367068764	0.046212155619229	0.0237676345099097	0.7531863853773616
genus	Acinetobacter	Bacteria	3.6612186819601487	1.3555741839477609	1.349833600310869	2.151457388303148	1.2258227934858006	0.7350717241692757	0.3541603827987861	1.6205634476395048	0.1742953413419128	0.9666263326261754	0.5072565130334716	0.0712805705649317	0.0	1.2653020203829537
genus	Actibacterium	Bacteria	0.0	0.0002146594115515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Actinoalloteichus	Bacteria	0.0053539168609418	0.0	0.0	0.0134113327441061	0.0085606050788489	0.0018920765100882	0.0	0.009093324963504	0.0	0.0182769283672932	0.0	0.0	0.0	0.01123425190442
genus	Actinobacillus	Bacteria	0.5201342370806034	0.2783289262991927	1.1560153272093932	0.2448210131517366	0.3981795914256815	0.4753166489985923	2.8002341890327296	0.1756210610293765	0.2055659761120795	0.1048297307489265	0.6762516166592154	1.0603090943811222	0.0259579000988703	0.0075315596451365
genus	Actinobaculum	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006074928299802	0.0	0.0	0.0
genus	Actinokineospora	Bacteria	0.000637371054874	0.0005366485288787	0.0	0.0049221017350321	0.0095069233173971	0.0	0.0	0.0075266822597364	0.0	0.0089796058532362	0.0	0.0	0.0	0.0049571813553149
genus	Actinomadura	Bacteria	0.0	0.0	0.003110215668919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Actinomyces	Bacteria	0.0513083699173591	0.0579580411189064	0.3514543705878516	0.2997202706463686	0.4277610789768142	0.0624385248329114	0.1194757917875422	0.0324112689527899	0.1025266713775957	0.0805521943855145	0.1974351697435668	0.0801906418855482	1.522863472467059	0.4669566979984682
genus	Actinoplanes	Bacteria	0.0052753836416805	0.0003219891173272	0.0	0.0009112366322171	0.0002128164572023	0.0	0.001486982257096	0.0016374165978886	0.0045160557630607	0.0182536185603407	0.0	0.0	0.0	0.0002689842730405
genus	Actinosynnema	Bacteria	0.0014659534262102	0.0	0.0	0.0080452945364966	0.0004256329144047	0.0	0.0	0.0010244941335651	0.0	0.0009597117938612	0.0	0.0	0.0	0.0039002719590885
genus	Actinotalea	Bacteria	0.0003857772174237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006835111425173	0.0	0.0	0.0	0.0	0.0
genus	Adhaeribacter	Bacteria	0.0036648835655256	0.0	0.006220431337838	0.0	0.0	0.0056762295302646	0.0	0.0	0.0102526671377595	0.0100690242981893	0.0	0.0	0.0	0.0
genus	Aeribacillus	Bacteria	0.0	0.0	0.0	0.0	0.0031922468580359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Aerococcus	Bacteria	0.0	0.1030365175447225	0.0497634507027046	0.3086228529427953	0.1085363931732215	0.0056762295302646	0.0	0.007202504211731	0.0102526671377595	0.0839085358182443	0.0303746414990102	0.0	0.0	0.0075315596451365
genus	Aeromicrobium	Bacteria	0.0879572055726157	0.0193193470396354	0.0981131670104461	0.0086058295532125	0.0063844937160718	0.0851434429539701	0.0398769850511666	0.0432150252703865	0.071768669964317	0.0033563414327297	0.003037464149901	0.0	0.0	0.0
genus	Aeromonas	Bacteria	0.0	0.0	0.0	0.0296752743214226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089100713206164	0.1038316003954814	0.0376577982256829
genus	Aestuariivita	Bacteria	0.0258095386391026	0.0192476512019407	0.0065029017087521	0.0498459305776355	0.0043245749809729	0.0069185410564109	0.0054769660189016	0.0226626540269377	0.0024987086841651	0.0653918735131606	0.0070637123466894	0.001072067404887	0.025381057874451	0.0228758170414831
genus	Afipia	Bacteria	0.8789821633178797	0.5643548470523054	0.4289523814399573	1.7426217224001863	0.2914109392779553	0.1364287943717014	0.1935643385917262	1.82425486030674	0.1848102647784985	4.169583398210793	0.1463141831189078	0.1567720880467815	2.3287969742498507	2.443534059198892
genus	Aggregatibacter	Bacteria	0.0038219500040481	0.0188440297711999	0.0144254764834626	0.0029675274321422	0.0	0.0034766905872871	0.0088184512986043	0.0014405008423462	0.0045567409501153	0.0	0.0057711818848119	0.0068310546791392	0.0	0.0
genus	Agreia	Bacteria	0.003146617202724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Agrobacterium	Bacteria	0.1826909421170808	0.0388109648690941	0.0208417362152696	0.0311356121779581	0.020840965924788	0.0081842810451212	0.0352112523444919	0.1402636522982447	0.0146096808059705	0.0671652211967775	0.2919478464882311	0.0	0.0	0.0361341092446027
genus	Agrococcus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001000347807184	0.0	0.0	0.0001898415093688	0.0	0.0	0.0
genus	Agromyces	Bacteria	0.0334297390965316	0.0067081066109845	0.0071090643861006	0.0072714028190426	0.0015961234290179	0.0178670476948575	0.0043685876248846	0.0053204588729879	0.0043568838908997	0.0066373597880426	0.0133899058701177	0.0	0.0	0.003371269555442
genus	Ahrensia	Bacteria	0.0	0.0275837343843684	0.0	0.0002472939526785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Alcanivorax	Bacteria	0.0	0.0	0.0	0.0011128227870533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Algibacter	Bacteria	0.0036648835655256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Alicycliphilus	Bacteria	0.0430133825359001	0.0112148567999136	0.016565128648832	0.0393404730113581	0.0161603555158288	0.0036640789339593	0.0105207014123176	0.0860792177857528	0.0055923455377235	0.0810817564878578	0.0099013441769501	0.0022275178301541	0.0	0.0408379491236632
genus	Aliihoeflea	Bacteria	0.0001018023212646	0.0	0.0003887769586148	0.0	0.0	0.0	0.0	0.0003790791690384	0.0004556740950115	0.0	0.0	0.0	0.0	0.0
genus	Aliiroseovarius	Bacteria	0.0002155813862073	0.0	0.0	0.0	0.0	0.0	0.0	0.0006002086843109	0.0	0.005797147507976	0.0	0.0	0.0	0.0
genus	Aliivibrio	Bacteria	0.0012216278551752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Alistipes	Bacteria	0.0	0.0	0.0124408626756761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Alkalilimnicola	Bacteria	0.0010471095901501	0.0	0.0	0.0003709409290177	0.0	0.0	0.0	0.0	0.0	0.0033563414327297	0.0	0.0	0.0	0.0
genus	Alkanindiges	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003037464149901	0.0133651069809247	0.0	0.0075315596451365
genus	Alloactinosynnema	Bacteria	0.0	0.0	0.0	0.0072090947589436	0.001241990114859	0.0	0.0	0.0008823394451757	0.0	0.0024037597937194	0.0	0.0	0.0	0.0018992399357238
genus	Allokutzneria	Bacteria	0.0	0.0	0.0	0.000507986447264	0.0001064082286011	0.0	0.0	0.0	0.0	0.0008071508196462	0.0	0.0	0.0	0.0001344921365202
genus	Alloprevotella	Bacteria	0.0256541849586795	0.2447117291687159	0.2612581161891996	0.0059350548642845	1.3758583958134851	0.0397336067118527	0.1322767694790646	0.0504175294821176	0.0751862256769035	0.0033563414327297	2.761054912260035	0.0089100713206164	0.0	0.0075315596451365
genus	Alloscardovia	Bacteria	0.0	0.0	0.0	0.0029675274321422	0.0	0.0283811476513234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Altererythrobacter	Bacteria	0.022477952535224	0.0280398856339153	0.041987911530407	0.0127333904361013	0.0	0.0214706959437847	0.0133699100333678	0.0136547475680735	0.0441434279542426	0.003580097528245	0.0	0.0356402852824658	0.0197774476943774	0.0
genus	Alteromonas	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048016694744873	0.0	0.0	0.0	0.0073377057934488	0.0	0.0
genus	Alysiella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0017067970255363	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Aminobacter	Bacteria	0.0002036046425292	0.0	0.0007775539172297	0.0	0.0	0.0	0.0	0.0007581583380769	0.0004882222446552	0.0	0.0	0.0	0.0	0.0
genus	Amorphus	Bacteria	6.0080058451240193e-05	0.0	0.0	0.0029675274321422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Amycolatopsis	Bacteria	0.0	0.0016099455866362	0.0	0.0018053941924635	0.0008389286428848	0.0056762295302646	0.0	0.0008823394451757	0.0	0.0026531383092632	0.0002024976099934	0.0	0.0	0.0013414728488819
genus	Anabaena	Bacteria	0.0	0.0	0.006220431337838	0.0	0.0	0.0	0.0	0.007202504211731	0.0	0.0	0.0	0.0	0.0	0.0
genus	Anaerobacillus	Bacteria	0.0062497675601848	0.0122355864584357	0.0044694332549336	0.0007532954250822	0.0048232638944848	0.0013462852091012	0.0042669925638407	0.0007373992407248	0.000813703741092	0.0010548501645722	0.0048783515134774	0.0	0.0	0.0
genus	Anaerococcus	Bacteria	0.0	0.0096596735198177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075315596451365
genus	Anaeromyxobacter	Bacteria	0.0073297671310513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006835111425173	0.0	0.001012488049967	0.0	0.0	0.0
genus	Anaerostipes	Bacteria	0.0	0.0	0.0	0.000989175810714	0.0	0.0	0.0412475947837943	0.0024008347372436	0.0	0.0201380485963786	0.0	0.0029700237735388	0.0	0.0062762997042804
genus	Anoxybacillus	Bacteria	0.0	0.001287956469309	0.0286885565765263	0.0	0.0001680129925282	0.0	0.0014223308546135	0.0033242327131066	0.0036453927600922	0.0180403352009225	0.0	0.0	0.0	0.0
genus	Aquabacterium	Bacteria	0.021200765630991	0.0159713696748631	0.0109968339722494	0.0212208598167581	0.0024425525201638	0.004149720029367	0.0028446617092271	0.045969829231711	0.0031327594032043	0.0009638724114506	0.0015187320749505	0.001113758915077	0.0	0.0018433887243341
genus	Aquaspirillum	Bacteria	0.0	0.0	0.0	0.0001059831225765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Aquincola	Bacteria	0.0166717446044312	0.0148553470855155	0.0092810855968484	0.0291434458415705	0.0031922468580359	0.0019146012304464	0.0117386854742921	0.0147018149157038	0.0071658146964312	0.0121451342478217	0.0013902239763008	0.0004950039622564	0.0	0.0011206535431503
genus	Archangium	Bacteria	0.0012216278551752	0.0	0.0	0.0	0.0	0.0	0.0	0.0028810016846924	0.0034175557125865	0.0201380485963786	0.0013499840666226	0.0	0.0	0.0
genus	Arcobacter	Bacteria	0.1685846440141802	0.0032198911732725	0.0	0.0059350548642845	0.0	0.017028688590794	0.0042669925638407	0.0144050084234621	0.0	0.0	0.0273371773491092	0.0	0.0	0.0
genus	Arenimonas	Bacteria	0.0201568596103911	0.0289790205594532	0.0839758230608141	0.0059350548642845	0.0	0.0539241805375144	0.0362694367926467	0.0468162773762521	0.0768950035331968	0.0067126828654595	0.0	0.0	0.0	0.0
genus	Aromatoleum	Bacteria	0.001861528160267	0.0046151773483573	0.0012181678036599	0.012082075973722	0.0	0.0003547643456415	0.0	0.0012004173686218	0.0006265518806408	0.0009589546950656	0.0	0.0	0.0	0.0
genus	Arthrobacter	Bacteria	0.134677370196895	0.1117182648315885	0.0807638185154577	0.0295312679928708	0.0613226015011879	0.0395962361880429	0.0985104258242357	0.0584331475712005	0.0479520287140556	0.1898622110603943	0.0226305543282626	0.0054945439810468	0.0	0.1397665231027526
genus	Asinibacterium	Bacteria	0.0769625548760387	0.002146594115515	0.003110215668919	0.0019783516214281	0.0	0.0018920765100882	0.0042669925638407	0.0	0.0034175557125865	0.0	0.0	0.0	0.0	0.0
genus	Aspergillus	Fungi	0.0	0.0	0.1617312147837902	0.0	0.0	0.0	0.0	0.0	0.0034175557125865	0.0	0.0	0.0	0.0	0.0
genus	Asterionella	Eukaryota	0.0608666824084574	0.0035418802905998	0.0039647395698745	0.0033137389658921	0.0017025316576191	0.000709528691283	0.0027735451664965	0.0577167706246534	0.0041010668551038	0.0029407943982013	0.0	0.0	0.0	0.0005379685460811
genus	Asterionellopsis	Eukaryota	0.1034520477123154	0.0006439782346545	0.007718989796499	0.0035610329185707	0.0006384493716071	0.0	0.0052626241620703	0.0565420764853592	0.0	0.0140726601500884	0.0012149856599604	0.0	0.0	0.0058100602976767
genus	Asticcacaulis	Bacteria	0.0	0.0	0.006220431337838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Atopobium	Bacteria	0.0623030206139361	0.083717170505087	0.241560083619379	0.0	0.0606526903026826	0.0870355194640584	0.2346845910112437	0.0180062605293277	0.0478457799762113	0.0223756095515318	0.4100576602366389	0.0005568794575385	0.0	0.0677840368062292
genus	Aureimonas	Bacteria	0.7250555229648288	0.0519952796869201	0.0179641767084117	0.1320549707303307	0.2745332297910898	0.0439907788595512	0.0277354516649651	0.236114351779733	0.0017087778562932	0.0755176822364199	0.009112392449703	0.0400953209427741	0.0	0.0037657798225682
genus	Azoarcus	Bacteria	0.0171609627274614	0.0413526023538863	0.013460322256044	0.0110575724554824	0.0	0.0	0.0426089686017816	0.0157254675289462	0.0295238840726224	0.0019179093901312	0.0	0.0053460427923698	0.0	0.0
genus	Azorhizobium	Bacteria	0.0	0.0	0.0	0.0089512302871176	0.0	0.0	0.0	0.0024008347372436	0.0056959261876442	0.0025172560745473	0.004049952199868	0.0	0.0	0.0
genus	Azospira	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0056762295302646	0.0	0.0009003130264663	0.0	0.0	0.0	0.0	0.0	0.0
genus	Azospirillum	Bacteria	0.0109946506965769	0.0064397823465451	0.0124408626756761	0.0652856035071298	0.0	0.0	0.0042669925638407	0.0828287984349075	0.0	0.2315875588583543	0.006074928299802	0.0	0.0	0.1092076148544805
genus	Azotobacter	Bacteria	0.0023503365259992	0.0005789299281237	0.0012440862675676	0.0001119821672506	0.0	0.0014190573825661	0.0	0.0003273865550786	0.0	0.0	0.0	0.0	0.0	0.0
genus	Azovibrio	Bacteria	0.0083768767212015	0.0	0.0005183692781531	0.0185117187433636	0.0	0.0	0.0	0.0	0.0	0.0031965156502188	0.0	0.0	0.0	0.0
genus	Bacillus	Bacteria	0.0298939522207582	0.0201148495647969	0.0929877054407851	0.0382966203579405	0.0494626955630638	0.0178170538033308	0.0404611294877138	0.3282924879706028	0.0175488773495514	0.0458084398892903	0.009973007292175	0.0	0.0	0.2990696365600387
genus	Bacteroides	Bacteria	0.0	0.0579580411189064	0.003110215668919	0.0059350548642845	0.0095767405741077	0.0368954919467204	0.0469369182022487	0.0036012521058655	0.0	0.0033563414327297	0.0	0.0	0.0	0.0037657798225682
genus	Bariatricus	Bacteria	0.0	0.0	0.0	0.0011128227870533	0.0065561030651394	0.0	0.0	0.0	0.0	0.0	0.0009930171259291	0.0	0.0	0.0
genus	Bartonella	Bacteria	0.0003821670028221	0.0001788828429595	0.0	0.0	0.0	0.0032435597315798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Bdellovibrio	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006074928299802	0.0	0.0	0.0
genus	Beijerinckia	Bacteria	0.0019953254967861	0.0064397823465451	0.0085530930895273	0.0	0.0	0.0	0.0002844661709227	0.0018006260529327	0.0	0.0	0.0	0.0	0.0	0.0194206645135307
genus	Belnapia	Bacteria	0.0	0.0032198911732725	0.0	0.0	0.0	0.0	0.0	0.0180062605293277	0.0	0.0	0.0	0.0089100713206164	0.0	0.0
genus	Bergeriella	Bacteria	0.0119719529807171	0.0075667442571905	0.0092528916150341	0.0274496287473159	0.0318282612952631	0.0042098702349463	0.089855751740214	0.0046816277376252	0.0083730114958369	0.0038597926476392	0.0693795382810727	0.0042322838772928	0.0	0.000941444955642
genus	Bergeyella	Bacteria	0.0073297671310513	0.0053664852887876	0.006220431337838	0.0003123713086465	0.0005320411430059	0.0088272008060563	0.0	0.0004001391228739	0.0011191995316072	0.0	0.0	0.0	0.0	0.0007531559645136
genus	Beutenbergia	Bacteria	0.0	0.0	0.0	0.0	0.0004965717334722	0.000473019127522	0.0	0.0	0.0	0.0	0.0032399617598944	0.0	0.0	0.0
genus	Bibersteinia	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0003153460850147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Bifidobacterium	Bacteria	0.024174135826448	0.0064397823465451	0.0244670299288298	0.0	0.1238310789491764	0.0056762295302646	0.0567700886560059	0.0	0.0	0.0	0.0081262027906443	0.0639117615813411	2.9840980859621946	0.4525426556092566
genus	Blastochloris	Bacteria	0.0073297671310513	0.0001055702024023	3.4557951876878224e-05	0.0029675274321422	0.0	0.0	0.0002844661709227	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Blastococcus	Bacteria	0.0	0.0	0.003110215668919	0.0059350548642845	0.0063844937160718	0.0198668033559263	0.0256019553830447	0.0	0.0034175557125865	0.0150475974234051	0.009112392449703	0.0178201426412329	0.0	0.0
genus	Blastomonas	Bacteria	0.0302091116758329	0.0024149183799544	0.0099060369055071	0.0896640643721419	0.0	0.0066898419463833	0.0184090250611417	0.0087030259225084	0.0196286569405513	0.0	0.003037464149901	0.0	0.0	0.0
genus	Blastopirellula	Bacteria	0.0	0.0	0.003110215668919	0.0	0.0	0.0	0.0	0.0	0.0034175557125865	0.0	0.0	0.0	0.0	0.0
genus	Blautia	Bacteria	0.0134379064069274	0.0	0.0	0.0	0.0006384493716071	0.0068114754363176	0.0682718810214527	0.0057620033693848	0.0	0.0	0.0	0.0466407964129192	0.0	0.0175736391719853
genus	Bordetella	Bacteria	0.0216283658904885	0.2456045386203472	0.0526472546414709	0.0379654273384387	0.0097287523292523	0.0088096071507217	0.0015516336595784	0.0606653882260632	0.0119436231750521	0.1092741057551988	0.0101298114479653	0.0	0.0	0.0
genus	Bosea	Bacteria	0.0581331196001466	0.0842691518490766	0.0088122777286039	0.0039567032428563	0.0027362115926022	0.0047731930140862	0.0239544221431173	0.0465734780261281	0.0509595529587901	0.0057803658008123	0.0436382349535781	0.0	0.2249684675235431	0.1529743447923297
genus	Botrytis	Fungi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036012521058655	0.0	0.0	0.0	0.0	0.0	0.0
genus	Brachybacterium	Bacteria	0.0	0.0160994558663628	0.0	0.0	0.0	0.0	0.0	0.118841319493563	0.0	0.0	0.0	0.0	0.0	0.0
genus	Brachymonas	Bacteria	0.0236210471711379	0.0065807136864232	0.0021833102204319	0.0157135332628227	0.0080801777579144	0.0027535052998148	0.0052603507061588	0.0227250269949393	0.0027012406657343	0.0401875791457468	0.003938184038508	0.0	0.0	0.0204189745618316
genus	Bradyrhizobium	Bacteria	4.147289568162117	2.7427373204149665	2.109177034655046	8.493968505488073	1.4211282464560726	0.66070155997544	0.9032267859173392	8.878440677833172	0.8681243245936628	20.313160560015397	0.7009963169722518	0.7587004039989352	11.293721003618414	11.95013852208155
genus	Brevibacillus	Bacteria	0.0	0.0	0.0044431652413129	0.0	0.004560352654337	0.0	0.0	0.0260804964016056	0.012449667238708	0.0	0.0	0.0	0.0	0.0
genus	Brevibacterium	Bacteria	0.0	0.0064397823465451	0.0	0.0	0.0319224685803592	0.0	0.0085339851276815	0.0900313026466386	0.0	0.0	0.0	0.0	0.0	0.0
genus	Brevundimonas	Bacteria	0.3154650331347474	0.6490482855178268	0.1983981890952116	0.8837296692919655	0.2562411485886936	0.1061150838434659	0.3268363911310483	3.20103071662648	0.5532534476432925	0.9727905830053584	0.7151714271890263	0.0127286733151663	0.8652633366290118	0.3476098704074296
genus	Brucella	Bacteria	0.186487455734012	0.1263118902056932	0.0227048501114484	0.099242102459487	0.0085791634309715	0.0277840029371466	0.0461813139726641	0.1958605354058259	0.0593095331575691	0.1630052312183281	0.3640205042955838	0.0	0.2838123857965944	0.47686397967943
genus	Bulleidia	Bacteria	0.0036648835655256	0.0064397823465451	0.0435430193648666	0.0059350548642845	0.0	0.008514344295397	0.1194757917875422	0.0	0.0	0.013425365730919	0.003037464149901	0.0	0.0346105334651604	0.0075315596451365
genus	Burkholderia	Bacteria	1.3397930221315733	0.6191041051989019	0.755947963282079	2.570824127828286	0.7429353035604336	0.2152438171292756	0.1992545688100198	1.6741755626316814	0.1236637356484718	1.3911595303924127	0.3176994831948495	0.1272471971209121	0.0692210669303209	0.9180601654004522
genus	Butyricicoccus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037657798225682
genus	Butyrivibrio	Bacteria	0.0036648835655256	0.0	0.003110215668919	0.0	0.0542681965866107	0.0056762295302646	0.0	0.0	0.0	0.0	0.0	0.0044550356603082	0.0	0.0
genus	Caballeronia	Bacteria	0.0017465778662265	0.0028166580486048	0.0101788292821033	0.0083316597714143	0.0026912104436433	0.0023180172266193	0.0003324929270525	0.0025372083434439	0.0	0.0011762850689758	0.0006284408586002	0.0004050032418462	0.0	0.0016692847532813
genus	Caenimonas	Bacteria	0.0097198481919973	0.0008829005062892	0.0028036727232969	0.0081443222825757	0.0008282691786723	0.0031537671600887	0.0011023064123255	0.0012076984624174	0.0016810116254338	0.0053275713849835	0.0002336510884539	0.0	0.001098747094132	0.000901943768692
genus	Caldanaerobius	Bacteria	0.0146595342621026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009112392449703	0.0	0.0	0.0
genus	Caldimonas	Bacteria	0.0361548960809129	0.0076817403705217	0.0084017596409236	0.0462844354340491	0.0	0.0014190573825661	0.0182690496437035	0.0187436597700525	0.0027991408693565	0.0033563414327297	0.0006074928299802	0.0	0.0	0.0
genus	Calothrix	Bacteria	0.014048720334515	0.0	0.0	0.0	0.0319224685803592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Campylobacter	Bacteria	0.1942388289728598	0.6085594317485175	0.4478710563243421	0.1157335698535482	1.232207287201868	0.3036782798691603	0.3285584274157411	0.1404488321287563	0.6254126954033341	0.637704872218657	0.8170778563233769	0.0490053922633905	0.0	0.0715498166287975
genus	Candidatus_Accumulibacter	Bacteria	0.0020480231689702	0.0002683242644393	0.0003659077257551	0.0003709409290177	0.0	0.0	0.0007111654273067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Candidatus_Hepatobacter	Bacteria	0.00041884383606	9.757245979613872e-05	0.0001829538628775	0.0019743756346822	0.0	0.0	0.0	0.0010345376856414	0.0	0.0002034146322866	0.0	0.0	0.0	0.0
genus	Candidatus_Koribacter	Bacteria	0.0073297671310513	0.0	0.0186612940135142	0.0	0.0	0.0	0.0256019553830447	0.0	0.0034175557125865	0.0	0.0	0.0	0.0	0.0
genus	Candidatus_Methylopumilus	Bacteria	0.0	0.001287956469309	0.0	0.0	0.0	0.0	0.0	0.0002572322932761	0.0	0.0004794773475328	0.0	0.0	0.0	0.0
genus	Candidatus_Nitrosoarchaeum	Archaea	0.0	0.0	0.0	0.0029675274321422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Candidatus_Paracaedibacter	Bacteria	0.0073297671310513	0.0	0.0	0.1483763716071131	0.0	0.0	0.0	0.0	0.0	0.0067126828654595	0.0	0.0	0.0	0.0
genus	Candidatus_Protochlamydia	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024008347372436	0.0	0.0	0.0	0.0	0.0	0.0
genus	Candidatus_Schmidhempelia	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0042669925638407	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Candidatus_Solibacter	Bacteria	0.0036648835655256	0.0	0.006220431337838	0.0059350548642845	0.0	0.0	0.0085339851276815	0.0	0.0034175557125865	0.0	0.0	0.0	0.0	0.0
genus	Candidatus_Stoquefichus	Bacteria	0.0	0.0	0.0	0.0	0.0063844937160718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Candidatus_Symbiobacter	Bacteria	0.0	0.0	0.0	0.0003709409290177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Candidatus_Thiodiazotropha	Bacteria	0.1206444766118041	0.0128795646930903	0.006220431337838	0.0	0.0	0.0	0.0008533985127681	0.1995093666649513	0.0165181859441682	0.014184538197846	0.003037464149901	0.0	0.0	0.0
genus	Capnocytophaga	Bacteria	0.7734649505909388	0.2699342100260177	1.6811085954277545	0.1191956851910475	1.0764712440562578	0.1106864758401612	0.0832063549948955	0.2234491187591813	0.3162866441624719	0.0223756095515318	0.8064828920862221	0.32187632645727	0.1038316003954814	2.044235644396329
genus	Cardiobacterium	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006074928299802	0.0	0.0	0.0
